27,3.835,57
30,3.834,63
32,3.833,57
37,3.833,66
4,3.832,64
13,3.831,52
10,3.831,65
4,3.83,51
4,3.83,54
24,3.83,56
4,3.83,57
5,3.828,61
45,3.826,61
5,3.826,55
21,3.826,56
2,3.825,61
2,3.824,51
9,3.824,67
51,3.823,64
7,3.821,61
47,3.821,56
7,3.821,26
5,3.821,63
20,3.82,64
20,3.82,72
22,3.82,55
6,3.817,63
4,3.816,67
51,3.816,69
21,3.815,58
32,3.814,67
6,3.814,63
17,3.814,55
17,3.814,57
16,3.813,71
9,3.813,53
4,3.813,61
39,3.813,55
18,3.812,59
9,3.812,
43,3.811,14
35,3.811,72
15,3.811,
12,3.811,36
10,3.81,74
45,3.81,67
23,3.81,63
13,3.81,56
5,3.809,55
2,3.808,63
5,3.808,17
3,3.807,
8,3.807,63
18,3.805,56
6,3.805,56
2,3.804,
10,3.802,65
3,3.802,
12,3.802,
3,3.801,
2,3.801,62
2,3.801,59
12,3.801,69
12,3.801,63
12,3.801,59
21,3.801,58
4,3.8,64
11,3.8,55
2,3.8,49
2,3.8,41
10,3.8,21
10,3.799,63
7,3.798,
7,3.798,
27,3.798,69
19,3.797,53
4,3.797,57
4,3.797,48
5,3.796,67
25,3.796,65
27,3.796,58
27,3.796,57
4,3.795,46
8,3.795,71
9,3.794,61
6,3.793,54
11,3.791,39
28,3.789,53
19,3.789,73
21,3.788,69
8,3.787,74
10,3.786,48
49,3.786,60
51,3.785,55
5,3.784,
5,3.784,
7,3.784,38
5,3.784,55
5,3.784,55
57,3.784,71
7,3.783,51
6,3.783,24
35,3.782,64
61,3.782,66
6,3.781,69
7,3.781,69
15,3.781,66
16,3.78,61
53,3.78,57
4,3.78,43
69,3.78,56
41,3.78,51
12,3.78,23
6,3.779,48
11,3.778,58
32,3.778,60
22,3.777,68
8,3.777,54
25,3.776,79
15,3.776,61
41,3.775,58
45,3.774,52
38,3.774,52
21,3.774,53
48,3.773,53
21,3.773,55
7,3.773,59
5,3.772,72
28,3.772,58
26,3.771,56
10,3.769,53
15,3.769,56
7,3.768,
35,3.768,56
10,3.768,61
10,3.767,57
12,3.767,
8,3.766,64
13,3.766,53
6,3.765,51
9,3.765,70
49,3.765,70
13,3.765,61
4,3.764,38
5,3.764,
31,3.763,66
10,3.762,46
5,3.761,63
15,3.761,72
7,3.761,51
23,3.76,63
13,3.757,67
10,3.756,26
18,3.755,59
9,3.755,63
7,3.754,67
7,3.754,62
15,3.753,52
17,3.753,
9,3.752,
38,3.751,63
7,3.751,70
6,3.751,
28,3.75,64
13,3.75,57
5,3.749,67
5,3.749,57
7,3.749,64
8,3.749,50
15,3.748,60
7,3.748,68
5,3.747,54
8,3.746,67
5,3.746,57
29,3.745,39
5,3.745,
23,3.745,55
72,3.745,70
52,3.743,65
6,3.743,65
7,3.742,46
7,3.742,53
9,3.741,58
15,3.741,18
12,3.741,50
34,3.74,61
33,3.738,57
16,3.737,66
13,3.737,53
10,3.737,
6,3.737,56
8,3.736,
16,3.736,76
43,3.734,64
19,3.734,50
8,3.732,68
8,3.732,63
11,3.731,56
25,3.731,57
8,3.731,60
8,3.731,50
29,3.731,54
5,3.731,51
5,3.731,60
39,3.73,56
53,3.729,60
6,3.728,82
18,3.727,58
13,3.727,54
9,3.726,62
26,3.724,66
14,3.723,51
8,3.723,66
8,3.722,52
8,3.722,55
18,3.721,72
16,3.72,79
16,3.72,64
6,3.719,65
115,3.718,61
19,3.718,45
42,3.717,73
3,3.716,64
11,3.714,
12,3.714,70
5,3.713,
5,3.713,
14,3.713,51
22,3.712,60
33,3.711,55
59,3.71,59
39,3.71,52
3,3.708,55
26,3.708,67
4,3.708,53
30,3.708,66
9,3.707,79
16,3.706,61
11,3.705,49
35,3.705,39
7,3.704,
13,3.704,53
16,3.704,60
4,3.704,
25,3.704,64
37,3.703,37
11,3.703,69
17,3.703,48
9,3.702,56
6,3.701,59
6,3.7,
6,3.7,
9,3.699,62
19,3.698,65
12,3.698,58
13,3.698,80
5,3.698,
5,3.698,
4,3.698,65
14,3.697,60
10,3.697,65
13,3.696,63
5,3.695,50
9,3.695,27
49,3.694,57
4,3.693,
4,3.693,
8,3.693,
15,3.693,42
6,3.693,53
4,3.691,54
5,3.691,53
11,3.691,75
14,3.689,72
19,3.689,42
17,3.689,60
5,3.688,46
61,3.688,59
4,3.686,
11,3.686,58
5,3.685,
7,3.685,73
14,3.684,74
13,3.684,68
4,3.684,
4,3.683,57
4,3.683,54
9,3.683,70
3,3.682,59
3,3.682,56
9,3.68,
9,3.68,
11,3.68,43
12,3.68,56
18,3.68,
14,3.679,69
17,3.679,44
9,3.678,31
7,3.677,74
15,3.677,55
42,3.677,61
4,3.676,63
4,3.676,67
15,3.676,67
15,3.676,68
34,3.675,58
15,3.674,57
21,3.673,67
5,3.673,
5,3.673,
10,3.672,63
4,3.672,62
3,3.672,64
14,3.669,38
7,3.668,59
15,3.666,41
11,3.666,
11,3.666,26
12,3.665,58
9,3.665,70
9,3.665,44
11,3.664,57
9,3.664,51
6,3.663,57
6,3.663,57
5,3.663,
9,3.662,59
7,3.661,56
5,3.661,
7,3.661,59
5,3.661,71
6,3.66,69
7,3.658,63
25,3.658,71
6,3.656,60
5,3.656,59
5,3.656,55
12,3.656,65
10,3.655,55
4,3.654,
6,3.653,59
15,3.653,70
39,3.653,58
8,3.652,64
4,3.652,65
4,3.652,48
93,3.652,59
15,3.651,62
72,3.651,69
5,3.651,30
17,3.65,49
8,3.65,61
19,3.649,60
16,3.649,11
16,3.648,52
13,3.648,57
17,3.648,57
4,3.646,20
4,3.646,63
10,3.646,31
19,3.645,63
10,3.645,70
25,3.645,58
11,3.645,68
22,3.644,
10,3.644,46
14,3.643,62
14,3.642,56
17,3.642,56
32,3.642,62
4,3.642,24
11,3.641,51
5,3.641,67
6,3.641,
11,3.641,80
16,3.64,44
32,3.64,56
4,3.639,
27,3.639,65
27,3.639,62
19,3.639,13
17,3.639,58
5,3.639,70
4,3.639,72
4,3.639,65
27,3.638,58
8,3.638,53
6,3.637,59
6,3.637,63
4,3.637,63
4,3.637,61
15,3.636,72
4,3.636,64
12,3.636,55
4,3.635,64
4,3.634,
6,3.633,63
6,3.633,62
36,3.633,59
4,3.632,61
4,3.632,60
4,3.632,
35,3.632,60
13,3.631,62
45,3.63,66
39,3.63,54
19,3.629,61
6,3.629,69
4,3.628,71
4,3.628,77
4,3.628,56
5,3.628,56
7,3.628,57
17,3.628,62
14,3.627,55
13,3.627,64
43,3.627,61
4,3.625,66
29,3.625,46
5,3.625,63
4,3.624,78
4,3.624,54
11,3.624,30
7,3.622,61
3,3.622,66
8,3.621,68
8,3.62,72
29,3.62,59
37,3.62,49
21,3.62,63
6,3.619,
5,3.619,64
23,3.619,61
4,3.618,
4,3.618,52
10,3.618,59
43,3.617,58
53,3.617,55
21,3.617,60
33,3.616,54
33,3.616,
7,3.615,38
9,3.615,
49,3.615,58
29,3.614,66
5,3.614,28
3,3.614,37
6,3.614,32
4,3.613,57
4,3.613,63
4,3.613,55
36,3.611,61
6,3.61,60
9,3.61,52
10,3.61,39
5,3.608,54
12,3.608,54
5,3.608,
21,3.608,63
20,3.608,68
4,3.608,62
4,3.607,54
